,pid,model,align_condition,lr_sup,lr_unsup,lr,lam_a_cyc,lam_dist,hidden_size,alpha,temp,s,loss
1267,_yib3ebg87,euclidean,aligned,,,0.251188643150958,,,100,0.7023725967066138,0.5,30,43.19499693693628
1268,_yib3ebg87,discrete,aligned,,,0.001,,,100,0.0789979060900807,1.0,30,52.881752986533726
1269,_yltdaxt0s,cycle_and_distribution,aligned,,,0.251188643150958,1.2446022908537688,0.0096023557286503,100,0.9884732387719812,0.2,30,33.108886184420626
1270,_yltdaxt0s,euclidean,aligned,,,0.0630957344480193,,,100,0.8072943274245951,0.3,30,40.13481901765182
1271,_yltdaxt0s,discrete,aligned,,,0.0039810717055349,,,100,0.307786997240367,1.5,30,51.89857112723836
1272,_ypkd3qsls,cycle_and_distribution,misaligned,,,0.251188643150958,0.7027643775534841,0.00628351087142,100,0.3068907987454105,0.3,30,48.91125248662349
1273,_ypkd3qsls,euclidean,misaligned,,,0.1258925411794167,,,100,0.5400193863905156,0.4,30,48.87837531016742
1274,_ypkd3qsls,discrete,misaligned,,,0.0019952623149688,,,100,0.3301237284434707,1.3,30,53.0210514099952
1275,_yq87om8fq,cycle_and_distribution,misaligned,,,0.1258925411794167,1.1856876453042042,0.00461483553901,100,0.5622877727512198,0.3,30,46.62872120623953
1276,_yq87om8fq,euclidean,misaligned,,,0.251188643150958,,,100,0.9272338879232452,0.6000000000000001,30,48.77344389477773
1277,_yq87om8fq,discrete,misaligned,,,0.0158489319246111,,,100,0.4032985034138974,1.4,30,51.72839489652972
1278,_yr8ww6vg2,cycle_and_distribution,misaligned,,,0.0316227766016837,1.3252776335879846,0.0028152528067605,100,0.8949519897208916,0.5,30,45.02801037868975
1279,_yr8ww6vg2,euclidean,misaligned,,,0.251188643150958,,,100,0.8807642148513627,0.7000000000000001,30,50.974576117108896
1280,_yr8ww6vg2,discrete,misaligned,,,0.001,,,100,0.8864688264570627,1.1,30,53.868273293130684
1281,_ytc0cd4k8,cycle_and_distribution,aligned,,,0.1258925411794167,1.9976311970905083,0.0064376762869707,100,0.9293292704628284,0.5,30,42.01399463464945
1282,_ytc0cd4k8,euclidean,aligned,,,0.1258925411794167,,,100,0.8915328037741338,0.7000000000000001,30,48.572081320745184
1283,_ytc0cd4k8,discrete,aligned,,,0.001,,,100,0.3854489777165025,1.3,30,51.94540357739615
1284,_yul1wcxxs,cycle_and_distribution,misaligned,,,0.0316227766016837,1.932031482126746,0.0030369270470674,100,0.9600982516105534,0.3,30,44.95476428641301
1285,_yul1wcxxs,euclidean,misaligned,,,0.251188643150958,,,100,0.4657435760764198,0.3,30,50.56720859007406
1286,_yul1wcxxs,discrete,misaligned,,,0.0019952623149688,,,100,0.9702204526058744,1.3,30,52.26890090357241
1287,_yusu2cwzz,cycle_and_distribution,aligned,,,0.251188643150958,1.543675895959726,0.0079195180834305,100,0.2424859482427407,0.3,30,49.83594260339328
1288,_yusu2cwzz,euclidean,aligned,,,0.0630957344480193,,,100,0.7351155100391181,0.4,30,47.89902691326304
1289,_yusu2cwzz,discrete,aligned,,,0.0019952623149688,,,100,0.5541935824541627,1.2000000000000002,30,52.991302647254834
1290,_yy2rjau3a,cycle_and_distribution,misaligned,,,0.1258925411794167,0.752062849509905,0.0015351747380752,100,0.8777877537018777,0.5,30,44.675602646542
1291,_yy2rjau3a,euclidean,misaligned,,,0.0630957344480193,,,100,0.4898235436942716,0.3,30,51.457477068597335
1292,_yy2rjau3a,discrete,misaligned,,,0.001,,,100,0.5263124994308124,1.3,30,52.49704523602471
1293,_yztq6bkm4,cycle_and_distribution,misaligned,,,0.251188643150958,1.3255701641412363,0.0021669399578605,100,0.3099515849528792,0.2,30,50.30926500616735
1294,_yztq6bkm4,euclidean,misaligned,,,0.251188643150958,,,100,0.9677221872860716,1.4,30,52.24777959175584
1295,_yztq6bkm4,discrete,misaligned,,,0.001,,,100,0.1349454658897426,1.2000000000000002,30,52.067039206649575
1296,_z8p1qk5zy,cycle_and_distribution,aligned,,,0.251188643150958,0.8274009739753715,0.0019814550969347,100,0.9631446872172322,0.3,30,17.3056061366152
1297,_z8p1qk5zy,euclidean,aligned,,,0.1258925411794167,,,100,0.9622027396252708,0.4,30,34.36053750214006
1298,_z8p1qk5zy,discrete,aligned,,,0.0158489319246111,,,100,0.3011991749568593,1.3,30,52.05578842620759
1299,_z9zug8blv,cycle_and_distribution,misaligned,,,0.1258925411794167,1.0430558324365025,0.0094181166338189,100,0.9048014916225042,0.2,30,36.401408904016165
1300,_z9zug8blv,euclidean,misaligned,,,0.251188643150958,,,100,0.2714177428881675,0.3,30,51.01380381940796
1301,_z9zug8blv,discrete,misaligned,,,0.0039810717055349,,,100,0.8460481811354991,1.4,30,52.01916544727209
1302,_zadfz4yuc,cycle_and_distribution,aligned,,,0.0630957344480193,1.5676796655439211,0.0059380249394183,100,0.9152907824482494,0.3,30,18.00107496063024
1303,_zadfz4yuc,euclidean,aligned,,,0.251188643150958,,,100,0.8385505032988991,0.3,30,31.474433623812875
1304,_zadfz4yuc,discrete,aligned,,,0.001,,,100,0.4069345703232617,1.4,30,53.21024332068288
1305,_zffwbwsu6,cycle_and_distribution,misaligned,,,0.1258925411794167,0.788972132584393,0.0049368462648933,100,0.9190579692437504,0.5,30,49.02446807843164
1306,_zffwbwsu6,euclidean,misaligned,,,0.0079432823472428,,,100,0.9875960991922716,1.0,30,52.88564643888581
1307,_zffwbwsu6,discrete,misaligned,,,0.0019952623149688,,,100,0.2875261192544655,1.2000000000000002,30,52.78859946010287
1308,_zh5ov5gt8,cycle_and_distribution,aligned,,,0.1258925411794167,1.880449595969497,0.0073341973203406,100,0.8337844133981844,0.2,30,23.358552798448702
1309,_zh5ov5gt8,euclidean,aligned,,,0.1258925411794167,,,100,0.9433742925593576,0.4,30,34.18146640673839
1310,_zh5ov5gt8,discrete,aligned,,,0.0039810717055349,,,100,0.4415446719631699,1.0,30,52.04910527636464
1311,_zm788qp90,cycle_and_distribution,misaligned,,,0.0316227766016837,0.7780754280226151,0.0014732875891103,100,0.7767948685786079,0.9,30,51.916324662017374
1312,_zm788qp90,euclidean,misaligned,,,0.1258925411794167,,,100,0.3337913998847837,0.2,30,53.21711019290039
1313,_zm788qp90,discrete,misaligned,,,0.0019952623149688,,,100,0.5867717428670923,1.4,30,52.31380368568195
1314,_zp9q1nzgw,cycle_and_distribution,aligned,,,0.0316227766016837,1.042749720913544,0.0085147650382884,100,0.7179205861566318,0.2,30,35.43427445372424
1315,_zp9q1nzgw,euclidean,aligned,,,0.0630957344480193,,,100,0.8800074725636582,0.6000000000000001,30,44.00852747649007
1316,_zp9q1nzgw,discrete,aligned,,,0.0158489319246111,,,100,0.5155861674916002,1.3,30,51.61093195826532
1317,_zs3kwtcm9,cycle_and_distribution,aligned,,,0.0316227766016837,1.4611681204149938,0.0062318312695568,100,0.8119626106772803,0.2,30,15.964708759376618
1318,_zs3kwtcm9,euclidean,aligned,,,0.251188643150958,,,100,0.9893209560515924,0.3,30,30.465583979103435
1319,_zs3kwtcm9,discrete,aligned,,,0.0019952623149688,,,100,0.625549073894501,1.5,30,53.70380497753346
1320,_zud33x47t,cycle_and_distribution,misaligned,,,0.0630957344480193,1.144551216850162,0.0039353199421396,100,0.7581636574090178,0.3,30,49.27290048432723
1321,_zud33x47t,euclidean,misaligned,,,0.1258925411794167,,,100,0.9257613772815966,0.6000000000000001,30,52.16065538156904
1322,_zud33x47t,discrete,misaligned,,,0.0039810717055349,,,100,0.1975954569572627,1.0,30,53.14542288420605
1323,_zvvhe669x,cycle_and_distribution,misaligned,,,0.0630957344480193,0.6448685640312966,0.0072001282823919,100,0.4833665884855112,0.3,30,47.91776996489679
1324,_zvvhe669x,euclidean,misaligned,,,0.1258925411794167,,,100,0.5222633241003295,0.3,30,52.27492213100776
1325,_zvvhe669x,discrete,misaligned,,,0.0019952623149688,,,100,0.9380028993219438,1.1,30,54.43033870377985
1326,_zwp2h1imd,cycle_and_distribution,aligned,,,0.0158489319246111,1.873860949368635,0.0079170635247477,100,0.9892202551737298,0.8,30,48.649706221669234
1327,_zwp2h1imd,euclidean,aligned,,,0.0630957344480193,,,100,0.9230680457558064,0.8,30,48.772614507121936
1328,_zwp2h1imd,discrete,aligned,,,0.0019952623149688,,,100,0.189162278084938,0.8,30,51.499488100445056
